key,2,3
5008,,火龍狩獵戰
5009,,火龍上位狩獵戰
5010,,恆冰之地
5011,,妖歌海
5012,,阿拉米格
5013,,圓桌騎士幻想殲滅戰
5014,,終末焦土
5015,,朱雀鎮魂戰
5016,,朱雀詩魂戰
5017,,阿爾法幻境
5018,,湧火之地
5019,,黃金閣
5020,,雲冠群島
5021,,基姆利特暗區
5022,,青龍鎮魂戰
5023,,青龍詩魂戰
5024,,樂慾之所甌博訥修道院
5025,,豐水之地
5026,,隱塞（機動戰）
5027,,水灘村
5028,,多恩美格禁園
5029,,奇坦那神影洞
5030,,馬利卡大井
5031,,格魯格火山
5032,,亞馬烏羅提
5033,,希爾科斯孿晶塔
5034,,阿尼德羅學院
5035,,緹坦妮雅殲滅戰
5036,,緹坦妮雅殲殛戰
5037,,無瑕靈君殲滅戰
5038,,無瑕靈君殲殛戰
5039,,哈迪斯殲滅戰
5040,,伊甸希望樂園
5041,,伊甸零式希望樂園
5042,,覺醒之章
5043,,保鏢殲滅戰
5044,,巴爾德西昂兵武塔
5045,,宇宙宮
5046,,哈迪斯孤念殲滅戰
5047,,亞歷山大絕境戰
5048,,複製工廠廢墟
5049,,昂薩哈凱爾（競爭戰）
5050,,阿尼德羅追憶館
5051,,共鳴之章
5052,,紅寶石神兵破壞作戰
5053,,紅寶石神兵狂想作戰
5054,,博茲雅堡壘追憶戰
5055,,南方博茲雅戰線
5056,,諾弗蘭特
5057,,光之戰士殲滅戰
5058,,光之戰士幻耀殲滅戰
5059,,人偶軍事基地
5061,,衝突戰
5062,,緊急遭遇戰
5063,,天佑女王
5064,,瑪托雅工作室
5065,,再生之章
5066,,綠寶石神兵破壞作戰
5067,,綠寶石神兵狂想作戰
5068,,女王古殿
5070,,帝國湖岸堡攻城戰
5071,,帕戈爾贊草原
5072,,鑽石神兵捕獲作戰
5073,,鑽石神兵狂想作戰
5074,,希望之砲台：「塔」
5076,,扎杜諾爾高原
5077,,旗艦達爾里阿達號攻略戰
5078,,佐特塔
5079,,巴別塔
5080,,萬相森國
5081,,極北造物院
5082,,尋因星晶鏡
5083,,末世終跡
5084,,笑笑鎮
5085,,斯提格瑪四
5086,,佐迪亞克殲滅戰
5087,,佐迪亞克暝暗殲滅戰
5088,,海德林殲滅戰
5089,,海德林暉光殲滅戰
5090,,終結之戰
5091,,萬魔殿
5092,,零式萬魔殿
5093,,邊境之獄
5094,,近東秘寶阿爾扎達爾海底遺跡群
5095,,終極之戰
5097,,燦爛神域阿格萊亞
5098,,幻想龍詩絕境戰
5099,,水晶衝突
5100,,角力學校
5101,,火山之心
5102,,九霄雲上
5103,,巴爾巴莉希婭殲滅戰
5104,,巴爾巴莉希婭殲殛戰
5106,,煉淨之獄
5107,,特羅亞宮廷
5108,,多變迷宮
5109,,異聞迷宮
5110,,希拉狄哈水道
5111,,異聞希拉狄哈水道
5112,,零式異聞希拉狄哈水道
5113,,冥魂石洞
5114,,正統優雷卡
5115,,歐米茄絕境驗證戰
5116,,喜悅神域歐芙洛緒涅
5117,,盧比坎特殲滅戰
5118,,盧比坎特殲殛戰
5120,,機關大殿
5121,,哈姆島
5122,,荒天之獄
5123,,高貝扎殲滅戰
5124,,高貝扎殲殛戰
5126,,六根山
5127,,異聞六根山
5128,,零式異聞六根山
5129,,月面地下溪谷
5130,,榮華神域塔利亞
5131,,阿羅阿羅島
5132,,異聞阿羅阿羅島
5133,,零式異聞阿羅阿羅島
5135,,阿修羅殲滅戰
5136,,澤羅姆斯殲滅戰
5137,,澤羅姆斯殲殛戰
5138,,赤土紅沙
5139,,生息河岸
5140,,沃刻佐莫山
5141,,深空天坑
5142,,先鋒營
5143,,創生設施
5144,,亞歷山德里亞
5145,,仙人刺谷
5146,,迷途鬼區
5147,,豔翼蛇鳥殲滅戰
5148,,豔翼蛇鳥殲殛戰
5149,,佐拉加殲滅戰
5150,,佐拉加殲殛戰
5151,,永恆女王殲滅戰
5152,,阿卡狄亞登天鬥技場
5153,,阿卡狄亞零式登天鬥技場
5154,,輕量級
5155,,光暗未來絕境戰
5156,,朱諾：第一巡行
5157,,白虎幻巧戰
5158,,永恆女王憶想殲滅戰
5159,,玉韋亞瓦塔實驗站
5160,,暗黑之雲破滅戰
5161,,
